,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
10,0.26666666666666666,0.26666666666666666,0.3275862068965517,0.28651685393258425,0.028552308964859947,1,0.01041412353515625,0.007363897371823405,0.0,0.0,0.01,0.01,0.49999999999999994,1.0,10,1,5,5,1e-09,1000.0,1e-06,0.01,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'learning_rate': 1.0, 'max_delta_step': 10, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 5, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 1e-06, 'subsample': 0.01}"
11,0.9666666666666667,0.9833333333333333,0.9655172413793104,0.9719101123595506,0.008159027664469621,1,5.393122673034668,0.05559674187477659,0.020832618077596027,0.007364852778214853,1.0,0.01,1e-09,0.01,0,50,5,5000,1e-09,1e-09,1e-06,1.0,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 0, 'max_depth': 50, 'min_child_weight': 5, 'n_estimators': 5000, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 1e-06, 'subsample': 1.0}"
12,0.85,0.9,0.7931034482758621,0.848314606741573,0.04352791966677902,1,5.505343914031982,0.03209836845204505,0.010415156682332357,0.007364627917840797,0.3895614139434789,0.01,0.49999999999999994,0.01,2,50,3,5000,1e-09,1000.0,1e-06,1.0,"{'colsample_bylevel': 0.3895614139434789, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'learning_rate': 0.01, 'max_delta_step': 2, 'max_depth': 50, 'min_child_weight': 3, 'n_estimators': 5000, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 1e-06, 'subsample': 1.0}"
13,0.9333333333333333,0.9666666666666667,0.9310344827586207,0.9438202247191011,0.01631805532893932,1,0.005198876063028972,0.007352321037432412,0.0,0.0,1.0,0.01,1e-09,1.0,0,1,0,5,1.0,1e-09,1e-06,1.0,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 5, 'reg_alpha': 1.0, 'reg_lambda': 1e-09, 'scale_pos_weight': 1e-06, 'subsample': 1.0}"
14,0.8666666666666667,0.8833333333333333,0.9137931034482759,0.8876404494382022,0.019426728496838637,1,0.682132879892985,0.007363672588631348,0.0,0.0,0.01,0.01,0.49999999999999994,0.01,10,50,0,639,1e-09,1e-09,499.99999999999994,0.01,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'learning_rate': 0.01, 'max_delta_step': 10, 'max_depth': 50, 'min_child_weight': 0, 'n_estimators': 639, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.01}"
15,0.9666666666666667,0.9666666666666667,0.9482758620689655,0.9606741573033708,0.00861956497052376,1,5.25016975402832,0.045988172241944625,0.020828644434611004,0.007363616424354615,1.0,0.01,1e-09,0.01,2,50,5,5000,1e-09,0.05491646425271093,1e-06,0.7301217058892642,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 2, 'max_depth': 50, 'min_child_weight': 5, 'n_estimators': 5000, 'reg_alpha': 1e-09, 'reg_lambda': 0.05491646425271093, 'scale_pos_weight': 1e-06, 'subsample': 0.7301217058892642}"
16,0.95,1.0,1.0,0.9831460674157303,0.023635599964002975,1,2.8638829390207925,0.05154820482012252,0.020830154418945312,0.007364571762564893,0.011917914679964805,0.2552347492278998,1e-09,0.18953433349155194,3,41,1,2366,1.2146023104523633e-05,1000.0,21.222786741977885,0.9983027450445728,"{'colsample_bylevel': 0.011917914679964805, 'colsample_bytree': 0.2552347492278998, 'gamma': 1e-09, 'learning_rate': 0.18953433349155194, 'max_delta_step': 3, 'max_depth': 41, 'min_child_weight': 1, 'n_estimators': 2366, 'reg_alpha': 1.2146023104523633e-05, 'reg_lambda': 1000.0, 'scale_pos_weight': 21.222786741977885, 'subsample': 0.9983027450445728}"
17,0.6,0.4,0.41379310344827586,0.47191011235955055,0.09150996275829516,1,0.0,0.0,0.005200624465942383,0.007354793652545052,1.0,0.022611968006344515,1e-09,1.0,0,40,5,5,1.0,1e-09,0.0032642882650519935,0.16907416047928608,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.022611968006344515, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 0, 'max_depth': 40, 'min_child_weight': 5, 'n_estimators': 5, 'reg_alpha': 1.0, 'reg_lambda': 1e-09, 'scale_pos_weight': 0.0032642882650519935, 'subsample': 0.16907416047928608}"
18,0.9833333333333333,0.9833333333333333,1.0,0.9887640449438202,0.007811480754537182,1,4.229971329371135,0.00736333541384326,0.031245708465576172,1.6858739404357613e-06,0.01,1.0,1e-09,1.0,0,45,0,3671,1.0,1000.0,1e-06,0.334925107121721,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 0, 'max_depth': 45, 'min_child_weight': 0, 'n_estimators': 3671, 'reg_alpha': 1.0, 'reg_lambda': 1000.0, 'scale_pos_weight': 1e-06, 'subsample': 0.334925107121721}"
19,0.9833333333333333,0.9833333333333333,1.0,0.9887640449438202,0.007811480754537182,1,3.197364091873169,0.025576834243699775,0.030660311381022137,0.0011066887832840533,0.01,1.0,1e-09,1.0,6,39,0,2607,2.165919854887915e-07,1000.0,1.351179846520515,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 6, 'max_depth': 39, 'min_child_weight': 0, 'n_estimators': 2607, 'reg_alpha': 2.165919854887915e-07, 'reg_lambda': 1000.0, 'scale_pos_weight': 1.351179846520515, 'subsample': 1.0}"
20,0.9166666666666666,0.8833333333333333,0.7758620689655172,0.8595505617977528,0.05976971169965365,1,0.0052073001861572266,0.007364234546611492,0.0052073001861572266,0.007364234546611492,0.01,1.0,3.7818361904381533e-05,0.8610700199776119,10,1,5,5,1.0,1000.0,499.99999999999994,0.9307147293679843,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 3.7818361904381533e-05, 'learning_rate': 0.8610700199776119, 'max_delta_step': 10, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 5, 'reg_alpha': 1.0, 'reg_lambda': 1000.0, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.9307147293679843}"
21,0.95,0.95,0.9482758620689655,0.949438202247191,0.000808084215986578,1,5.401195605595906,0.04477921265343311,0.005212624867757161,0.007371764783545439,0.01,1.0,1e-09,1.0,10,50,4,5000,1.0,1e-09,0.00021005432848240045,0.7184677555013537,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 10, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 5000, 'reg_alpha': 1.0, 'reg_lambda': 1e-09, 'scale_pos_weight': 0.00021005432848240045, 'subsample': 0.7184677555013537}"
22,1.0,0.9166666666666666,0.9827586206896551,0.9662921348314607,0.03607582954466631,1,2.6096967856089273,0.11335309982979783,0.015621503194173178,2.9736021254650284e-07,1.0,1.0,1e-09,0.01,2,25,0,1840,1.7325655661130914e-06,1000.0,499.99999999999994,0.3601223774844098,"{'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 2, 'max_depth': 25, 'min_child_weight': 0, 'n_estimators': 1840, 'reg_alpha': 1.7325655661130914e-06, 'reg_lambda': 1000.0, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.3601223774844098}"
23,0.9333333333333333,0.9,0.9827586206896551,0.9382022471910112,0.033864631800092165,1,0.0,0.0,0.005198478698730469,0.007351759079452268,1.0,1.0,1e-09,0.01,0,1,0,5,1.0,1.1706507304554677e-07,499.99999999999994,0.8759967577541629,"{'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 5, 'reg_alpha': 1.0, 'reg_lambda': 1.1706507304554677e-07, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.8759967577541629}"
24,0.4,0.4,0.39655172413793105,0.398876404494382,0.0016161684319732081,1,1.866078535715739,0.02323887313613874,0.0026803016662597656,0.0037905189676757656,1.0,0.01,0.49999999999999994,0.18398018539700967,4,1,3,1654,1e-09,1000.0,116.3894572400839,0.6404914688456769,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'learning_rate': 0.18398018539700967, 'max_delta_step': 4, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 1654, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 116.3894572400839, 'subsample': 0.6404914688456769}"
25,0.9833333333333333,0.9666666666666667,1.0,0.9831460674157303,0.013568704818529433,1,5.473101536432902,0.044183609014132486,0.026046196619669598,0.0073491740727436,0.01,1.0,1e-09,0.01,0,1,0,5000,1e-09,1e-09,499.99999999999994,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 5000, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 499.99999999999994, 'subsample': 1.0}"
26,0.9666666666666667,0.9833333333333333,1.0,0.9831460674157303,0.013568704818529433,1,0.003984530766805013,0.0012502102922245775,0.0,0.0,0.010004333046897894,1.0,2.7249656725502273e-05,0.015310491151204798,9,50,2,5,0.04626697595466492,1e-09,2.5533849044977446,1.0,"{'colsample_bylevel': 0.010004333046897894, 'colsample_bytree': 1.0, 'gamma': 2.7249656725502273e-05, 'learning_rate': 0.015310491151204798, 'max_delta_step': 9, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 5, 'reg_alpha': 0.04626697595466492, 'reg_lambda': 1e-09, 'scale_pos_weight': 2.5533849044977446, 'subsample': 1.0}"
27,0.9666666666666667,0.9833333333333333,0.9827586206896551,0.9775280898876404,0.007748530920652896,1,4.427627881368001,0.01948270128802692,0.0052076975504557295,0.007364796504591637,0.21031470043410508,0.03881616774185141,1.1713563729283441e-05,0.16968867792883383,2,27,3,4005,1.6920585148943294e-05,1e-09,1e-06,0.7751615746596238,"{'colsample_bylevel': 0.21031470043410508, 'colsample_bytree': 0.03881616774185141, 'gamma': 1.1713563729283441e-05, 'learning_rate': 0.16968867792883383, 'max_delta_step': 2, 'max_depth': 27, 'min_child_weight': 3, 'n_estimators': 4005, 'reg_alpha': 1.6920585148943294e-05, 'reg_lambda': 1e-09, 'scale_pos_weight': 1e-06, 'subsample': 0.7751615746596238}"
28,1.0,0.95,0.9655172413793104,0.9719101123595506,0.021002418137813898,1,1.7085118293762207,0.03208703672581375,0.005207141240437825,0.007364009763419435,0.011469032853471171,0.02303187710830317,0.0004635988618173054,0.048889681684937104,3,50,2,1537,3.226809151403681e-06,0.005457403525712683,58.09413535231263,0.7841552694615804,"{'colsample_bylevel': 0.011469032853471171, 'colsample_bytree': 0.02303187710830317, 'gamma': 0.0004635988618173054, 'learning_rate': 0.048889681684937104, 'max_delta_step': 3, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 1537, 'reg_alpha': 3.226809151403681e-06, 'reg_lambda': 0.005457403525712683, 'scale_pos_weight': 58.09413535231263, 'subsample': 0.7841552694615804}"
29,0.95,0.9166666666666666,0.896551724137931,0.9213483146067416,0.022010304830404243,1,5.669365485509236,0.019483253526337615,0.01562205950419108,9.199648620915592e-07,0.01,0.01,1e-09,1.0,0,1,0,5000,1.0,1e-09,1e-06,0.01,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 1.0, 'max_delta_step': 0, 'max_depth': 1, 'min_child_weight': 0, 'n_estimators': 5000, 'reg_alpha': 1.0, 'reg_lambda': 1e-09, 'scale_pos_weight': 1e-06, 'subsample': 0.01}"
30,0.9333333333333333,1.0,0.9655172413793104,0.9662921348314607,0.027374329081800482,1,0.10932397842407227,0.0,0.0,0.0,0.01,1.0,2.4234600648413435e-09,0.12916280915717168,4,28,2,94,1.0,1.388566897930397e-07,0.6608088527796079,0.7593218950173856,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 2.4234600648413435e-09, 'learning_rate': 0.12916280915717168, 'max_delta_step': 4, 'max_depth': 28, 'min_child_weight': 2, 'n_estimators': 94, 'reg_alpha': 1.0, 'reg_lambda': 1.388566897930397e-07, 'scale_pos_weight': 0.6608088527796079, 'subsample': 0.7593218950173856}"
31,0.3333333333333333,0.3333333333333333,0.3275862068965517,0.33146067415730335,0.0026936140532886716,1,5.588749488194783,0.014728581484819014,0.02603634198506673,0.007364796504591637,0.14846401064790263,1.0,0.49999999999999994,0.29964163218460715,6,10,2,5000,3.726439927216686e-09,1e-09,499.99999999999994,0.01,"{'colsample_bylevel': 0.14846401064790263, 'colsample_bytree': 1.0, 'gamma': 0.49999999999999994, 'learning_rate': 0.29964163218460715, 'max_delta_step': 6, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 5000, 'reg_alpha': 3.726439927216686e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.01}"
32,0.9166666666666666,0.9666666666666667,0.9827586206896551,0.9550561797752809,0.028147300232355635,1,5.656408150990804,0.026563503068954285,0.02082983652750651,0.007364965092628855,0.01,0.013592437962166644,1e-09,0.01,6,12,5,5000,1e-09,4.018369669439898,1e-06,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.013592437962166644, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 6, 'max_depth': 12, 'min_child_weight': 5, 'n_estimators': 5000, 'reg_alpha': 1e-09, 'reg_lambda': 4.018369669439898, 'scale_pos_weight': 1e-06, 'subsample': 1.0}"
33,0.95,0.9833333333333333,0.9827586206896551,0.9719101123595506,0.01562528341761193,1,5.922365585962932,0.05559683119408163,0.05207331975301107,0.007364178382332355,0.01,0.01,1e-09,0.01,0,50,0,5000,3.6443012503671335e-08,332.83066893347905,1e-06,0.6248757924615712,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 0, 'max_depth': 50, 'min_child_weight': 0, 'n_estimators': 5000, 'reg_alpha': 3.6443012503671335e-08, 'reg_lambda': 332.83066893347905, 'scale_pos_weight': 1e-06, 'subsample': 0.6248757924615712}"
34,0.9666666666666667,0.95,0.9482758620689655,0.9550561797752809,0.008308827937605076,1,5.542158126831055,0.02655095633403933,0.02084072430928548,0.007357446243786145,0.031466913870864484,0.06431579486115202,0.003680268661257856,0.0815794332376636,6,18,4,5000,0.0027629521325729617,0.35866156306724273,0.0023942620480552363,0.9431106027657842,"{'colsample_bylevel': 0.031466913870864484, 'colsample_bytree': 0.06431579486115202, 'gamma': 0.003680268661257856, 'learning_rate': 0.0815794332376636, 'max_delta_step': 6, 'max_depth': 18, 'min_child_weight': 4, 'n_estimators': 5000, 'reg_alpha': 0.0027629521325729617, 'reg_lambda': 0.35866156306724273, 'scale_pos_weight': 0.0023942620480552363, 'subsample': 0.9431106027657842}"
35,1.0,0.95,1.0,0.9831460674157303,0.023635599964002975,1,6.398096323013306,0.029456263836869796,0.07812007268269856,0.012767203073064191,0.01,1.0,1e-09,0.10222006776521832,3,12,0,5000,7.854083032321293e-08,1000.0,1.293009016579575e-06,0.5031308398889037,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 1e-09, 'learning_rate': 0.10222006776521832, 'max_delta_step': 3, 'max_depth': 12, 'min_child_weight': 0, 'n_estimators': 5000, 'reg_alpha': 7.854083032321293e-08, 'reg_lambda': 1000.0, 'scale_pos_weight': 1.293009016579575e-06, 'subsample': 0.5031308398889037}"
36,0.85,0.8,0.8275862068965517,0.8258426966292135,0.020562528172188003,1,0.015592336654663086,0.0,0.0,0.0,0.23107439552068945,0.04457748920240792,4.957683683116215e-07,0.010914697922362163,0,50,0,5,1e-09,1000.0,224.9570727222513,0.4375102332843245,"{'colsample_bylevel': 0.23107439552068945, 'colsample_bytree': 0.04457748920240792, 'gamma': 4.957683683116215e-07, 'learning_rate': 0.010914697922362163, 'max_delta_step': 0, 'max_depth': 50, 'min_child_weight': 0, 'n_estimators': 5, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 224.9570727222513, 'subsample': 0.4375102332843245}"
37,0.9666666666666667,0.9166666666666666,1.0,0.9606741573033708,0.03418821290216003,1,3.746607224146525,0.007370423580818583,0.005207220713297526,0.007364122155015463,0.061545533612503985,0.035568281690838456,0.005329551452598558,0.6379933711453684,1,22,4,3282,7.168823949334494e-07,0.024232968218666568,4.5787854802545384e-06,0.6840099790830341,"{'colsample_bylevel': 0.061545533612503985, 'colsample_bytree': 0.035568281690838456, 'gamma': 0.005329551452598558, 'learning_rate': 0.6379933711453684, 'max_delta_step': 1, 'max_depth': 22, 'min_child_weight': 4, 'n_estimators': 3282, 'reg_alpha': 7.168823949334494e-07, 'reg_lambda': 0.024232968218666568, 'scale_pos_weight': 4.5787854802545384e-06, 'subsample': 0.6840099790830341}"
38,0.95,0.9833333333333333,0.9482758620689655,0.9606741573033708,0.016172903817313577,1,6.096516927083333,0.09197588555851148,0.026046117146809895,0.007350129401954318,0.3990973256980023,0.01,1e-09,0.023687948405108898,1,46,0,5000,1e-09,1000.0,0.00032462376114651546,1.0,"{'colsample_bylevel': 0.3990973256980023, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 0.023687948405108898, 'max_delta_step': 1, 'max_depth': 46, 'min_child_weight': 0, 'n_estimators': 5000, 'reg_alpha': 1e-09, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.00032462376114651546, 'subsample': 1.0}"
39,0.9,1.0,0.9482758620689655,0.949438202247191,0.04106149362270073,1,5.696176290512085,0.07555926869547776,0.014752467473347982,0.010431569826420243,0.01,1.0,0.49999999999999994,0.7612052958076032,6,30,0,3839,8.529244043185256e-08,1e-09,1e-06,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 0.49999999999999994, 'learning_rate': 0.7612052958076032, 'max_delta_step': 6, 'max_depth': 30, 'min_child_weight': 0, 'n_estimators': 3839, 'reg_alpha': 8.529244043185256e-08, 'reg_lambda': 1e-09, 'scale_pos_weight': 1e-06, 'subsample': 1.0}"
40,0.9333333333333333,0.9166666666666666,0.9827586206896551,0.9438202247191011,0.027922138918211794,1,4.472906748453776,0.007364684112995608,0.015622695287068685,1.1239159602905075e-07,0.01,0.01,1e-09,0.01,0,46,1,3053,2.218868681541014e-05,1000.0,0.8479172708303876,0.5377617166544244,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 1e-09, 'learning_rate': 0.01, 'max_delta_step': 0, 'max_depth': 46, 'min_child_weight': 1, 'n_estimators': 3053, 'reg_alpha': 2.218868681541014e-05, 'reg_lambda': 1000.0, 'scale_pos_weight': 0.8479172708303876, 'subsample': 0.5377617166544244}"
